hash,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_timestamp,receipt_status
0xd21d655a4dd73c03021a04176dfe3448f88ea276fd822e885770b13f52b32e8f,200019,11000000000,7307322,128528,2018-07-11 08:52:51 UTC,1
0x08a14bb5e459e54cfd909bb75ec0761044e11e61de439a67b668d3d96fd8bc0d,200019,8000000000,7684675,125504,2018-07-11 05:48:21 UTC,1
0x7982a2011b5f3f11077f19b95a6f13f94487957481cb9fbf36aa21771d021d86,200019,7000000000,7501020,129248,2018-07-11 00:22:18 UTC,1
0xf425fa820b6df0e5b24ca8c26e9c5b93f54a49eb2dbc4ec1ac997325f5df6c47,200019,5000000000,4706889,129566,2018-07-10 23:24:21 UTC,1
0x2a3cfb1a84c9f1bf8e909f2e42d1d869cb7c962dc2359e496d88ef3a7787335d,200019,11000000000,6798978,131802,2018-07-10 13:27:00 UTC,1
0x4ab0c473c822b5629203321960583603a576abf5f88b6c7788383b3040c66c79,200019,12000000000,7845847,130160,2018-07-10 11:42:45 UTC,1
0x95e102fae7781bcaf3610c88b02838f8378eb9419639e672d3785cdb9d86692b,200019,12000000000,5589479,134003,2018-07-10 11:37:49 UTC,1
0x927767c225ec28422c6bcaad0280bcaec4fac74ff71b23cf38858aeb60178a45,200019,8000000000,7047289,124848,2018-07-10 09:41:01 UTC,1
0xf5ca3b7ede34d55ef5db339f2d263563942d8729ec9c0127dd84a52c0f87a55e,200019,17000000000,3893241,128053,2018-07-10 02:55:40 UTC,1
0x25d24f93c7ef8966856e3d810038220e2b85e81a32505523d0fb239f092a5e7f,200019,13000000000,3960544,127138,2018-07-09 23:30:50 UTC,1
0xd13a81b6614ef000877781aefffeb8562e192ab7520691db6b03aeb9d25b9713,200019,18000000000,2657591,129443,2018-07-09 22:16:56 UTC,1
0x306b6d8ca9e08bb8aa805bdd7654fbc0916a78ebc2570da95d1369229c12d2f8,200019,13000000000,6845354,126221,2018-07-09 12:15:55 UTC,1
0xcde3675136b1d951e1fbc6f14ffaf34d000030ad7893b3d377857a5bd58927fa,200019,7000000000,5333978,124919,2018-07-09 02:13:59 UTC,1
0xf7e7e0ed1da5e8b4dd6c5f8a29dc3aa2289a259ea65fe3f5e586b5239cb617dc,200019,10000000000,2626489,120235,2018-07-08 19:52:59 UTC,1
0xada54f07c22357b0ab1d3f23c27d03db41f22e13a079d10ea6aac0fc852e8946,200019,20000000000,7473171,125148,2018-07-08 09:51:41 UTC,1
0xd79dbb44ed5f61bb451dcfe3769dd7181a7f5f4d110c233c3bb49a65b694739d,200019,48000000000,6364417,128592,2018-07-07 23:49:25 UTC,1
0x5543b76670fa27c53beead89c3a2d2489539974fa0c596826854333df1b8621c,200019,41000000000,6190912,127448,2018-07-07 23:26:55 UTC,1
0xb971f1b031baf5fe98b0f3090f83388b949bbb08decda6d79e5064beb5cf095e,200019,50000000000,6106618,130669,2018-07-07 18:18:45 UTC,1
0xa444570ee880db5b4f09d77f466338a659a81835adf64eee155cbd9e1b5771c9,200019,74750000000,6155472,135528,2018-07-07 08:18:20 UTC,1
0x3a60ad18b7c1af2178cebc6f5cb0f91a9156b0ab4140c4c6b6bf52eb763a64b9,200019,57500000000,6920687,130089,2018-07-06 22:13:58 UTC,1
0xb1fbd1c411eff7c78eb0b37e93b846b2f2823ca1bafc297aa8b524e584ba5add,200019,95000000000,6273287,133210,2018-07-06 12:09:15 UTC,1
0xdcab635c9e55c75b49ba72c4eb6322862a0928fd68292c1bfcd16514ac64e659,200019,66000000000,1717124,121225,2018-07-06 06:59:11 UTC,1
0x9fa80772844527f6d77ae148c3d769ddd4055432ae769bd5d1572546101b2d1c,200019,70000000000,7161243,133650,2018-07-06 04:51:44 UTC,1
0x87eacf13ebd38d3c1fff2030ded6f6f900e3f221ce8df1bef82cfbf9427a371f,200019,41000000000,7901010,130941,2018-07-05 18:48:33 UTC,1
0x10f70a07ce1e5c375a9d6354f23ced902dba97048a4e7c865d9a4d7377c798dc,200019,41000000000,6609165,131009,2018-07-05 08:58:13 UTC,1
0xf2bc47809791e96d87750bc41b47c2f42ad5ad4e66b89b72a5dee18f5ced0831,200019,26000000000,7819819,129630,2018-07-04 22:56:44 UTC,1
0x2d2411fcb1419bf690383f4ac66c58c5c5d271be848cf3528f9a6fc4e954be6c,200019,56000000000,7579307,130953,2018-07-04 13:16:30 UTC,1
0x93fe8cdcb8017d9f8a3e46b723dfbe0f61878013a8db48fe96e4070236a53469,200019,71000000000,6586017,127341,2018-07-04 10:28:50 UTC,1
0x12a83401486970b7a539fb0c21a6e7c643d8338cd00787547e60732532bafbb7,200019,57000000000,6379624,138775,2018-07-04 00:27:07 UTC,1
0x558e16a3354dd1c868b694bf53b7e1a39b05124ccfe9893b31c411c1c0b7e469,200019,41000000000,7207238,140605,2018-07-03 20:08:04 UTC,1
0x4e48102f13e2558fe8a7b6fa55122ca7dcc8648ce27e8c8a56f2d1f28cf1baaa,200017,60835000000,6087958,133855,2018-07-03 15:35:17 UTC,1
0x6cd7f88241d36d68948540f1e8dc56865617cbb46ce8792414e77d79e9b9488e,200017,60000000000,7644947,136223,2018-07-03 10:18:12 UTC,1
0xa9e3a752fd2270ccb0aaa28bb05d3c77bdbf8098087c6473f70595d933869e8a,200017,71709256250,6264820,141734,2018-07-03 07:53:19 UTC,1
0x542a10bab2d7348eb4e78156cb969c9566e05e4e16a3c52771cea6473288ec62,200017,47880357848,7523713,128691,2018-07-03 02:36:04 UTC,1
0xceeb761baf392702248e07e9dd6f0d00da56bf209895f4b9a4f1ca4c97170e1f,200017,43535314758,7129277,121456,2018-07-02 21:05:40 UTC,1
0xfbf313c01d47a2ad838350498233f98a34f295b58bc03e6319a11ec568651ddb,200017,97700219312,6022595,127125,2018-07-02 14:15:29 UTC,1
0x302db412603111fc35038b522841ed00448c64900328046b29ef55b4f8467b3f,200017,53200397608,6446589,128645,2018-07-02 09:17:51 UTC,1
0xd42d28cc89ba99b108c32c9e02cc726703f148c40f3faaefeb040769fad373d9,200017,50065611971,7715368,131186,2018-07-02 03:50:53 UTC,1
0xbcf050cdeb9f09b0fd45d29380e71869002d4141e2a7c272f4cc3ebab56cc595,200017,21160000000,7703160,127097,2018-07-01 19:56:20 UTC,1
0xaf19ca31656a228d9052bd8e81e3a5552eea44225412169c3e766c9e32021f85,200017,1.56E+11,5545163,127573,2018-07-01 14:44:05 UTC,1
0x8a010c42d424161e097bb70a66fcde97c3c8ef0dd4e8efa248aa55f09702e99a,200017,81000000000,7024259,128294,2018-07-01 12:34:59 UTC,1
0x8d1aa3c138fe9cfe4ae19c33d6bf599d740b98fae0bef32d8c5c07b6344d9554,200017,50065611971,7869721,123621,2018-07-01 07:34:34 UTC,1
0x4294771a656d2fed4a985de4de2e247d1de403d54d071b69c7067c29184a7bae,200017,5350250099,6797023,131637,2018-07-01 00:38:35 UTC,1
0x5d5f52345bd26b71d8a5914b7a975b6781a2f0c7d147239c7ba6e92db39713b3,200017,10000000000,5817357,136933,2018-06-30 20:38:12 UTC,1
0xb5543c0629841ba6df1f72bfa5c67dfc4dea41b791693b7327a9d47da46a7cf7,200017,1.60E+11,7098623,128092,2018-06-30 15:36:55 UTC,1
0x08a5e76dd633aaafe7af3815ae00202c9141604734f8f5046ad0cb812eb15795,200017,54222500000,7456428,138780,2018-06-30 12:48:26 UTC,1
0x41882f184b35b7d3d210084029714ba2e530dc8a2d9dfa888365760b6bdc9ee0,200017,8137061617,3432283,124999,2018-06-30 07:38:05 UTC,1
0x755288c9abc66a1a8d4452f8ef4d2bc27140a711531694f2a3a4251705ea0a3f,200017,1000000000,6408047,138580,2018-06-30 01:35:56 UTC,1
0xb44b1ccb0754096bb32f698ea0279cbc81b91a500e1060db073f2b8850ba2b69,200017,1150000000,1009647,136028,2018-06-29 23:40:33 UTC,1
0x2e562580bd92fba20446d3f9bffe83445e55318e3aff293c270a6912a876f33f,200017,1000000000,7644426,135421,2018-06-29 22:33:21 UTC,1
0x1d5bf2de5f6d776ce69f2e7e5280b8b63abf2f595d5f72d391a7571cada5de2f,200017,1000000000,6706923,135574,2018-06-29 22:28:17 UTC,1
0x5c24a41021fe6419e5c295fbde133c9e7e3949aac8f354ff098932a55964b851,200017,1322500000,6276726,130102,2018-06-29 18:38:53 UTC,1
0xff9b28e9a550be9ed13898c71545a55b9d76e4ffe5d867f81abe2cc8dc086375,200017,1749006250,5105105,126844,2018-06-29 13:31:16 UTC,1
0x948bcc28dc5c9b9d52963ba95a329c04b41a9e0bd4aaf81b4c3157497a4b6b28,200017,1322500000,4409194,130241,2018-06-29 10:57:16 UTC,1
0x81d667532396563e2a6a261866d21acd14970e2494e7bc2c152a7236346779b9,200017,1150000000,3652456,141337,2018-06-29 05:47:54 UTC,1
0x2a1c34a585a85749d78e1c52ecd80cf05d2fb112a7b10c43ec9af27a4cb21f89,200017,1322500000,2248579,138844,2018-06-29 05:27:02 UTC,1
0xcf38fe6f3ead78c49b4b5380fbf88fe08d5ee9cb72c961a90aa46885b0004a2b,200017,1150000000,6341737,138041,2018-06-29 04:41:23 UTC,1
0x9c7cd79c9dbe0d669171008c34177cf9ccdf62c75a1ef4af972c336710c9b3f3,200017,1000000000,6203331,130704,2018-06-28 23:35:57 UTC,1
0x12bdcf60724df73e9d38676b7662d656424f866ab79338951ba6a19975500ee8,200017,1000000000,3937389,131116,2018-06-28 21:51:54 UTC,1
0x6c63ef533dc39439497176f08d15b80ea2f6fc6b6bcaeadf28925d3169ef15e7,200017,1000000000,7815730,135042,2018-06-28 18:22:43 UTC,1
0x2afaf1bcf5b409200bac78fc145b5f837b678e273a766c000022df28723e7c4f,200017,2313060765,7737016,131951,2018-06-28 13:22:56 UTC,1
0xd727e1f37addad0e148f9aba7e2e683590c637346e1301ab24382b5bffe30756,200017,1000000000,7597401,130711,2018-06-28 07:58:35 UTC,1
0xb9ba2f47167a71aee4731aa8b425869b9b69de8590d091e650b286d1926fea84,200017,1150000000,5368547,133692,2018-06-28 02:55:04 UTC,1
0xb15d55d4d7d86a76981a135eb67e54c3cfbb5c9b889ac89ba2178ca46432daa4,200017,1000000000,4014067,136831,2018-06-27 23:09:10 UTC,1
0x022120eb45877d4ac1bdcecced2f0ff90412e6fd3c675b5fccec360f00810d7d,200017,1150000000,7368906,135540,2018-06-27 19:30:44 UTC,1
0x3a496995bf46d5173cc761cc95ba20d2a3d600fead05ddd6a01c57c8b756606a,200017,1150000000,6224169,129656,2018-06-27 14:26:32 UTC,1
0x9e1659641210e3bb1373881a07354338693859ef11c2e07d51bf4d7ebdc09d1e,200017,1150000000,4168967,131486,2018-06-27 10:23:50 UTC,1
0xb152ca6a82d8da5045042b1a8846f683079dce4a3b41c09263214a05c8a99a76,200017,1150000000,5322703,132660,2018-06-27 05:22:58 UTC,1
0xaeffe620399c6147483e901283b7c0ba675ede011c6d3a2a2fa82407c3cd595e,200017,1000000000,7415680,130972,2018-06-27 00:14:28 UTC,1
0x6e2104f402f09eb3817dc0eb467b0bbfd53e838d2274f5269a40478457223189,200017,1150000000,3682054,127459,2018-06-26 22:21:47 UTC,1
0xfe783411ee91f4870e7b82c04a4afc89ed0cb2b28d25be20d343b711a22853c8,200017,5290000000,5125630,136131,2018-06-26 18:35:03 UTC,1
0x996395aaaf84269bf63dc99fdb7234ccc04d1b3a6fab4fdcbdcc640a54fe5e1b,200017,1150000000,5988997,138165,2018-06-26 13:24:49 UTC,1
0xdebc538db314742407ebd883bf57f4e5a1079afc864352624753e87182dc4fa4,200017,1150000000,3888085,136328,2018-06-26 08:21:59 UTC,1
0xc3522f954c73b42ff7a3f579eccc804bccd4d502eb38ab84a9887e3409a38343,200017,1150000000,2691032,134022,2018-06-26 05:41:33 UTC,1
0xf1a706835ae14df812c3ab092d3f7295c02d45142f15a471bb07035d37f53128,200017,1150000000,4829148,134155,2018-06-26 00:36:35 UTC,1
0xde2fd5f9b8eae668801602bd3d9980021e990949048e52e89f76e35a1827d3a9,200017,1150000000,4465679,137784,2018-06-25 19:31:53 UTC,1
0x3415f2f5e4eba3647ed61e93eaa2d9dcbf12cc8df698be8a98f8c9496a784dae,200017,2645000000,5380084,122101,2018-06-25 14:28:57 UTC,1
0x6f0ddd8de9719485db3a4fe2d089cf647a67ff9fa93566154ec5bc757b8e09b4,200017,2011357187,5141134,123809,2018-06-25 12:58:02 UTC,1
0xc5eedccd2860523fe231053fd8fa5af077d62b03eb3e706c977d72cc934ba62d,200017,4045557732,7776996,127379,2018-06-25 11:23:43 UTC,1
0xfdc8e12b45369913fca4a273734bc1b65a5cc6cd0b8258329a9c6712994c4f89,200017,7075705754,2766353,126150,2018-06-25 09:33:50 UTC,1
0xcab45f055c8c61de9e542534011225177f7cd7d758f9334d19c29dbf84b4ea5b,200017,1000000000,1534415,124247,2018-06-25 03:36:09 UTC,1
0xad209a6a7cd3d00adffd1357000b3ab7d30794f36483217702350fcdd3795401,200017,690000000,7495940,131568,2018-06-24 22:34:29 UTC,1
0x8d70c0c5b73de93fe5001df0a8934eebffa9c6e64f9d4e100f920faa87f94e31,200017,805000000,6978910,130069,2018-06-24 17:31:36 UTC,1
0x969dbfeb470fca9c4185566da92a47d52c251fec59f15328dbeff0c3987fe1f2,200017,1000000000,6455646,131272,2018-06-24 16:54:49 UTC,1
0x22ffd8abc7024e9d6b184a55060523238b5e4fc80b9b879f111fbeb11fa7b1d8,200017,1000000000,7723968,134911,2018-06-24 16:50:53 UTC,1
0x9435a555d43246f885a0577a6f403cd1b84787588e2a9f4a29003582be114a76,200017,1000000000,6602950,129438,2018-06-24 16:43:16 UTC,1
0xac11691b98a9b3c2f59e18ac189bcdbf849a887912ac300f6f34daa6ae706f0d,200017,1150000000,6228763,128633,2018-06-24 16:24:27 UTC,1
0x609d9a16b668fded0de28b894227a72ffa4b7c960b8295fa6c509bcaff1adeba,200017,1520875000,7901640,133686,2018-06-24 16:08:22 UTC,1
0x0b276d1585f2001103760e74e3b1b380f09a387d02f69d6620dcab31e6ec4e20,200017,1000000000,7412786,129433,2018-06-24 15:15:34 UTC,1
0xde17b9c56ec4e997b07ec06c28a3bc8cda30d37569bb0b848ce4c50a7fe3e1e8,200017,925750000,7861647,133574,2018-06-24 11:24:01 UTC,1
0xb3448b6cf64c80d16628ad444be57e69c62cb73ba26e4620e4a162bc5708540f,200017,1000000000,3683739,128539,2018-06-24 06:15:06 UTC,1
0xbc6206397bf9355f3427d7aa52a6876aac7fc623c6c5489807570d4b0529762a,200017,1000000000,7868062,128569,2018-06-24 04:44:25 UTC,1
0x30c3ab6b8feff3dd8cebd1da0aaeb089d3974e88fe7619296eade6b59806417d,200017,760437500,3450098,130128,2018-06-24 04:18:58 UTC,1
0x02151b5ae7c33d27aecc51a4b2e4fbd8c34d86e5d7a4d075a92536410d7689d6,200017,1000000000,2176523,131744,2018-06-24 00:51:29 UTC,1
0x4c6d609fef2d1544eb28f5ae56aee6d68c31cef230f4cc83cb730c5a774599bd,200017,500000000,7176710,132295,2018-06-23 19:50:13 UTC,1
0x30a314dbaedd0811b31a6c7ac99285055c545235d598544e34d611f5919f1c12,200017,1150000000,6664151,131607,2018-06-23 14:49:23 UTC,1
0xd28ace3bc128651e7155d417a6941521407f68d7c741812c169d1d1dea05742e,200017,800000000,7774668,132781,2018-06-23 09:42:57 UTC,1
0xe7420268350e2aefd69cdac38fee0ea2c636afa2b3cbfa6495b1f8047cb87f2c,200017,1150000000,6932712,131330,2018-06-23 06:08:01 UTC,1
0x0d5e40cdda0e81b4d9ba87a9ebb4d6c7f1c7392ba43ff42044c5e7cb433f41ef,200017,1150000000,6577051,127588,2018-06-23 02:19:39 UTC,1
0x3bc846bd0fcebd0435bd61de82737cb4b8ba47c949f82a9e27b83d6a698e1edd,200017,1150000000,2973333,122947,2018-06-22 22:46:51 UTC,1
0x151ba4e2dc01fc81c8516febb9f71fb4fbb236b9fa8d5bcc557a08b4a68f838b,200017,1058000000,5870594,124637,2018-06-22 22:10:13 UTC,1
0x2e521fe92b54b43903ea0bc6d7d72e39c85f3a7908001a288b3832d81bbd3e5e,200017,1000000000,6847159,125247,2018-06-22 21:08:37 UTC,1
0xeac7c0a9074cde6c739cf87c9c4f0b073dfcf85c9b04530d4e94c4d97205c080,200017,1150000000,7594319,127418,2018-06-22 20:38:27 UTC,1
0x6fe38301992fd835b7fcade80c6f0e69729f0216385d9ba3868d9e4dd75f1947,200017,1150000000,6924762,129443,2018-06-22 20:19:37 UTC,1
0xe4f858761a4edfae816097ea10c9ad62c7747d6edfc05608e994b7dadcbab958,200017,1150000000,7505045,128828,2018-06-22 19:28:48 UTC,1
0x32c3b7e753294ebc4ce359c9a8cc08979d32485a3a01ce1d56d96d261cfa5706,200017,2000000000,7411746,127987,2018-06-22 14:23:11 UTC,1
0xa048f8e9aa47cb290d6f66880c9eff7aa2cdcf8b84e4e3deef43c770520e736e,200017,1150000000,6599468,122789,2018-06-22 13:36:28 UTC,1
0xd974272539295a705234787c08b3239683badc3a36e7af46379f7983f7547cce,200017,1150000000,5222580,130048,2018-06-22 13:17:13 UTC,1
0xe6e1dbf042e263ddad4cf55f85630be36bd3ed6f964ae268a9070f8b59329395,200017,1150000000,7617925,124602,2018-06-22 12:59:40 UTC,1
0x24080b5139f55086ff9d935896893fdd754661fadaa003f36cc7063a6705d487,200017,1749006250,5830499,125293,2018-06-22 10:15:28 UTC,1
0x1a6fafff471f65952b9f1f647abbe379558e9e39ff292dedce4c9a74ab2f5283,200017,1150000000,7451399,127689,2018-06-22 07:13:42 UTC,1
0x0fd0635b1081b44f897e2bc15cfcdef767d1c4ec1994ab3bf65ff4e54316580d,200017,1150000000,7274129,130590,2018-06-22 06:36:29 UTC,1
0x1884456995ed76645662bea11f9bf1d4cdd54d3743f5eddabcc2021a2b0bc571,200017,1150000000,6169208,132066,2018-06-22 01:31:06 UTC,1
0xb7ac30631b48c231534e8a028cf20bf081ca93e2350d2d11ad329112653c9b7e,200017,1150000000,2562015,137479,2018-06-21 20:24:44 UTC,1
0xc8f9cbf3e89ddb26912780c9546f456af3e65dfe7a54e3950418606bc7e3a3b6,200017,1150000000,7191124,138763,2018-06-21 15:21:27 UTC,1
0x946127f4ea17ebe80dda429e6fa25dfbff6b192990ea13f6bc260468122772bc,200017,2011357187,6547028,140224,2018-06-21 10:15:51 UTC,1
0xb0b0ab64b92ec5d35ca52ec877c53a05701b6fed3df7263a9f597a65a9a4f03f,200017,1150000000,6938414,130269,2018-06-21 04:54:37 UTC,1
0xa6b7b891c86ad8b3d0bf6d6a38f1ad85aa4451fac7e7bc625547992ba790f23b,200017,1150000000,3609338,132935,2018-06-20 23:48:35 UTC,1
0xabe6241b6febce2c96a88a61283c1767b7a1c35aa94f9ab3a56fbee3c8498a8f,200017,1150000000,7319487,132394,2018-06-20 18:45:15 UTC,1
0x8a994fcc28aa8bc81fb80468bf80138847cc3ed5add6f5176f97a7f2d613d2bf,200017,1150000000,7141685,130413,2018-06-20 13:41:14 UTC,1
0xa9015f6f59803986855a233fde3645a7cb390a6396b0487528f7a7a9380ed6cc,200017,1150000000,7708371,133941,2018-06-20 11:26:41 UTC,1
0xe6696fffba344e9779c8036a4917283c457614cf9739e382fcb11e02021b9b0e,200017,1150000000,6875680,136028,2018-06-20 06:21:07 UTC,1
0xf9d35a2e52267040ec28cf6bd2eb739a283d29ef0da7c8a3f9157915b82748bf,200017,1000000000,6650264,134102,2018-06-20 01:15:51 UTC,1
0x91505e707587d454c08f65df212b177ebc37b391ef864df9f351c3076be7f2ce,200017,2000000000,5103190,132843,2018-06-19 21:06:24 UTC,1
0x9f202e1bbab7f4599cc827161a1b31c3a03f61909b5aa8ea2fe759a4e989c906,200017,2000000000,7710614,134038,2018-06-19 16:05:39 UTC,1
0xe9a413e34d25eb3cbdf797996d9db053207aae854a86b9dced3087e2813fd24c,200017,2000000000,5015848,133075,2018-06-19 13:11:52 UTC,1
0x6733caec7c964952b93c65f528a40cf6e24aa6854aa70acccefefc16fb2bff74,200017,2000000000,7189541,130218,2018-06-19 11:15:23 UTC,1
0xc131e8e1f23650210b34a1f08dc6313fd3105eb5c24122c6500d8c24545c9f8e,200017,2300000000,6722222,125209,2018-06-19 08:22:49 UTC,1
0xf48dbcd29c22052d09fc7800c048302588b02fdc292fca7acea901b39ea5e0ec,200017,1000000000,1438749,134175,2018-06-19 03:22:41 UTC,1
0xc479beee3187023058fec3a434e5283626fb6ffca1304889a437002fad787192,200017,1000000000,7478851,139309,2018-06-18 22:16:38 UTC,1
0x7d3501b02bc5fafb3a756e865443abb332c42d4d49f468ef938b7ef5cbad5f63,200017,2000000000,2666545,136140,2018-06-18 17:15:12 UTC,1
0x5f24fbe70fef942091763182a01cd613af5c5e6518932a0a292ddb9d469439dc,200017,2000000000,1337885,136574,2018-06-18 16:30:42 UTC,1
0x2dcfc0ebee39b8a7ebb31bd05eab753819e5a7a82ef247ab31f555e6ce583061,200017,2000000000,7659386,134132,2018-06-18 16:18:43 UTC,1
0x93055b2a99dcca1b6fdf66afed07d73db942bdc49181fcb672f7c5741af52cbd,200017,2000000000,6492406,132625,2018-06-18 11:18:06 UTC,1
0xf1fce92293bda08c8d184bf3709b7ca0387a802f49fd6d7c005db0f4f412e2f6,200017,1058000000,3533402,132406,2018-06-18 06:17:29 UTC,1
0x7170e813699883abf638441514a9b2e6a1492673eabce9440cd886cab3d20761,200017,793500000,7168719,135413,2018-06-18 01:09:13 UTC,1
0x6b3412ed94088e64b7d085e8b72756ebe478e84f28ae895156b004b3c4ac85a9,200017,793500000,6714631,134026,2018-06-17 23:02:17 UTC,1
0xa405e94c22a99b95249e70931241149d612fa26abbae52eecff535b303054526,200017,1000000000,4752627,139711,2018-06-17 17:51:25 UTC,1
0xf5764fe3a806493ee69757fc849ff40dbcbab6aa7911bdf7cc86a84fbe80503e,200017,1000000000,5914943,137436,2018-06-17 12:52:34 UTC,1
0xeae7597ab806ecaeff4fef6645826e6ad5c5ee51ae93dd1104dc239440897c34,200017,1000000000,7012257,134730,2018-06-17 07:50:02 UTC,1
0xc0e0a48e35d0c692b85f403d1a372cc80b9e4ad0ebe036743823d1b2d5d2baa6,200017,1000000000,5300527,143572,2018-06-17 02:50:03 UTC,1
0x9f18f45498371a8f06dc91a011657cd88ef13b4534cbacb26496a78639ce310d,200017,2000000000,6197416,138348,2018-06-16 21:47:30 UTC,1
0xbe8a1bda02d209de1621e0edc03e0e49db9f81101b05ddc9c0995eebf694a05b,200017,3000000000,7632840,142369,2018-06-16 16:49:44 UTC,1
0x6d16864bede4b98b2bd349271f3474989617febd312a0541788aa7a389881ee5,200017,2000000000,3740209,131410,2018-06-16 13:15:24 UTC,1
0x089c910bdc0ca2753e1a49c69528e8843a8e0a01e9fb55eb6ca635ad8153d799,200017,2000000000,7662487,142352,2018-06-16 10:38:30 UTC,1
0x5dca607f0112e37e3850d00435b39288fafbfe5e543ba4b101b2c49785447665,200017,2000000000,5503137,146812,2018-06-16 05:37:32 UTC,1
0x9307d3dd2edd1f7e71cd2a8678b2a2ed15d5501349dbcd9f5a36259dc5e02ba9,200017,2300000000,3068997,138248,2018-06-16 01:33:27 UTC,1
0xa251c82a6218737c16617aaf033f6edf3e8a44cfea2488c3c22b2b440fe0453c,200017,6000000000,2449069,145458,2018-06-15 20:27:11 UTC,1
0xd5baeb585239aef7c14dea227641b5a5f1aa9512ae861f36936c5aaa155087b5,200017,9125250000,6412531,136854,2018-06-15 16:07:11 UTC,1
0xe4fc6ed84374e1047ac52e6ec2d7289e1c3f23bd77f7c0289e598fd81a869157,200017,10000000000,7059566,142954,2018-06-15 11:29:40 UTC,1
0x113baa05572db9fdcc4a338d2ae03fe5dcd71336a0a1204d00077554d1936d67,200017,10000000000,5399524,142189,2018-06-15 11:07:15 UTC,1
0xdc659e12ecc189c72521468a89daf093b7ddad23994f23ae969b73f6b4e0c8fa,200017,11000000000,4272342,143933,2018-06-15 09:16:02 UTC,1
0x464393b053e5d80c60df9178d1fda7d177f39f53561d01aa4940a114546b29b0,200017,11500000000,6594402,141661,2018-06-15 04:56:41 UTC,1
0xcfbe8d5531eeaba451749605ad30e98dd80721451660d81890f196d9a4c5f144,200017,9252243062,6991042,136865,2018-06-15 03:39:27 UTC,1
0x8b175254d47ec1497b47483f975ae9fc126706488e27d6f72b45d4b4dfebcaa6,200017,3000000000,5274233,138069,2018-06-14 22:15:08 UTC,1
0xf60a7dbed02fb82c973f62467c05dced0e86f80faad126984b0296d0b263735b,200017,5290000000,6222255,126719,2018-06-14 17:13:01 UTC,1
0xbe3bc0e27d6631f283b6efca104a21b13e948a3ee6f9a413fccfce1874a82edd,200017,5750000000,5688459,128849,2018-06-14 16:57:49 UTC,1
0xd882261e8928969e81b88aeba948a954d4606578159234d9cc62597d18fcbac4,200017,5000000000,4468360,129477,2018-06-14 16:39:37 UTC,1
0xf820ee4d021309bbc1d34fb8c0167cd76a8f0523558c098a97037d70be820a07,200017,5000000000,6861143,124226,2018-06-14 16:34:43 UTC,1
0x407287ff4ca4f71a03bbde7fdcd14e33aee47710a7b7891b09d9cee06d546b19,200017,5290000000,5314767,133457,2018-06-14 15:59:36 UTC,1
0x3d298da5d401cb9f2da8250afca92e2df1a916d314cb2e6765a4e010f6e4c52e,200017,9000000000,4322897,132029,2018-06-14 13:23:04 UTC,1
0x3124217352ac106e8e4d45efa26bab614e049707131fef3a49b1d8fbc41f1363,200017,5000000000,4852458,129472,2018-06-14 12:19:20 UTC,1
0x34ef06caf04eecb92db6d3e6b4a1b55d730818cc76f0ac4e9de62e6d292e9863,200017,4000000000,6116486,131848,2018-06-14 07:21:21 UTC,1
0x13499a869e8f1389a87fe5c5f408504b6cfa8f52b3bf6c94c9dec056bd84df1b,200017,3450000000,6860313,128725,2018-06-14 02:44:49 UTC,1
0x082593dcd633b9544e3ebdd1339e90a472634b06bb41963df7b849e2b1ff5c43,200017,3000000000,7223572,131304,2018-06-14 02:20:01 UTC,1
0xe237670503911b3a0e09c5497d31c8ce06739c9d75bb98496658e336d760c982,200017,2000000000,7317217,136126,2018-06-13 22:34:28 UTC,1
0x8ebf2c0a125ae19ed848242923c361777b5893d6f949fca6991f66735d871641,200017,5000000000,6305608,129342,2018-06-13 17:34:03 UTC,1
0x9dafa5d6957e7446567e1aaf04e2d80e04d0ef01b796c96c6c711d3263eb6898,200017,5000000000,5303941,133762,2018-06-13 16:24:36 UTC,1
0xade8c9a8ea8356481a6b9e4bd39d057c7807f4c2cd18f03257f050aa904f6f48,200017,5000000000,5839985,130626,2018-06-13 15:13:44 UTC,1
0x3d7311eb9210678ac7db9896ffde179a4378c88d5a1302b3d1c60d90211c9ed9,200017,3000000000,7099792,129601,2018-06-13 10:10:10 UTC,1
0x02cc70f6c672651c6d74d0f35e1a6d24e56e11f69de398ec3ef3d08b91de21d5,200017,3000000000,7630428,125799,2018-06-13 09:44:14 UTC,1
0x7aaf88e24be2b1e7fa55fcd3201af4481a6bdcc879589e1a488bf348af556cd3,200017,4000000000,4882119,133076,2018-06-13 09:19:40 UTC,1
0x28d44193649b2b6b7caacfde187ab80aaa5cdd2a23a4b2253a6a5d78582240ed,200017,3000000000,7519521,131167,2018-06-13 08:05:31 UTC,1
0x0f9f6699821c17e1dd2613f82c5d2c38fa7af5fd8a6ca7fef599ecdd720ff15a,200017,2000000000,5662347,133820,2018-06-13 05:14:11 UTC,1
0x0a966ab36c71e4abfeb3cc678522fe98f8bd9a5e7213fb7bc3f77800533e40f1,200017,3000000000,7378014,133554,2018-06-13 00:12:19 UTC,1
0x732c82708ce78d87edcf619a4c736875b038bcfc8df34cf94cc84825e16b58f6,200017,2000000000,7924823,133368,2018-06-12 19:12:17 UTC,1
